Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
49223724,2015-06-13 22:23:54.0000007,12.0,2015-06-13 22:23:54 UTC,-73.99360656738281,40.741844177246094,-73.99272918701173,40.76673889160156,1
38220103,2010-08-31 06:48:46.0000001,5.7,2010-08-31 06:48:46 UTC,-73.968721,40.76263,-73.956046,40.763327,1
34088393,2013-01-16 21:04:00.000000200,14.5,2013-01-16 21:04:00 UTC,-73.987865,40.766377,-73.991475,40.727182,1
10253214,2014-11-05 22:52:35.0000004,5.0,2014-11-05 22:52:35 UTC,-73.999604,40.733563,-73.995827,40.741176,1
701741,2013-07-21 11:51:00.00000094,6.0,2013-07-21 11:51:00 UTC,-73.98689300000001,40.757837,-73.97376700000001,40.764467,1
38265425,2011-11-07 22:38:00.00000029,19.3,2011-11-07 22:38:00 UTC,-73.991452,40.750485,-73.990877,40.663427,1
37066818,2012-11-26 15:07:57.0000004,9.0,2012-11-26 15:07:57 UTC,-73.968412,40.787367,-73.989725,40.77463,1
52162167,2013-12-09 08:34:14.0000006,39.83,2013-12-09 08:34:14 UTC,-73.970606,40.759142,-73.86183199999999,40.768227,1
42305332,2010-12-05 17:30:47.0000003,7.3,2010-12-05 17:30:47 UTC,-73.985187,40.775403,-73.98450600000001,40.763366,1
39092867,2009-03-20 21:04:00.000000103,6.1,2009-03-20 21:04:00 UTC,-73.98005500000001,40.775358,-73.97233299999999,40.793875,1
38343670,2012-08-10 17:49:00.00000052,3.7,2012-08-10 17:49:00 UTC,-73.992168,40.76887,-73.99127800000001,40.76535,1
3414731,2010-11-19 21:19:56.0000002,7.7,2010-11-19 21:19:56 UTC,-73.991967,40.769529,-73.98017,40.751852,1
8622128,2011-12-31 10:41:01.0000002,5.7,2011-12-31 10:41:01 UTC,-73.952,40.7905,-73.9712,40.7945,0
20278554,2012-03-27 07:15:06.0000005,7.3,2012-03-27 07:15:06 UTC,0.0,0.0,0.0,0.0,1
54282625,2013-03-14 15:15:00.000000147,28.0,2013-03-14 15:15:00 UTC,-73.86381999999999,40.769777000000005,-73.955763,40.730857,1
26856059,2012-10-11 06:00:23.0000002,6.0,2012-10-11 06:00:23 UTC,-73.87096600000001,40.773642,-73.861772,40.768406,1
3936558,2011-03-25 04:35:12.0000001,6.9,2011-03-25 04:35:12 UTC,-73.978124,40.757419,-73.961495,40.766741,1
39312066,2012-01-12 10:42:00.00000081,8.1,2012-01-12 10:42:00 UTC,-73.992665,40.72992,-74.013788,40.715038,1
41497108,2013-02-10 05:20:58.0000001,5.0,2013-02-10 05:20:58 UTC,-74.00405500000001,40.742892,-74.002332,40.749946,1
25960915,2010-07-06 12:22:46.0000001,5.3,2010-07-06 12:22:46 UTC,-73.975362,40.755488,-73.980087,40.744941,1
27141730,2015-01-28 05:57:05.0000002,19.0,2015-01-28 05:57:05 UTC,-73.96870422363281,40.75205612182617,-73.88646697998048,40.74454498291016,1
17752978,2013-11-11 21:25:56.0000003,4.5,2013-11-11 21:25:56 UTC,-73.959305,40.763406,-73.952312,40.772939,2
27160445,2013-12-24 08:32:00.00000099,11.0,2013-12-24 08:32:00 UTC,-73.954693,40.765702000000005,-73.986642,40.759742,1
28617559,2009-02-07 11:42:00.00000064,7.3,2009-02-07 11:42:00 UTC,-73.987072,40.745465,-74.007483,40.735722,1
20999194,2009-07-03 09:43:00.00000070,10.9,2009-07-03 09:43:00 UTC,-73.999772,40.720077,-73.99496500000001,40.75443,5
25361586,2014-10-19 05:23:02.0000001,5.5,2014-10-19 05:23:02 UTC,-73.99205,40.735327000000005,-74.00553000000001,40.741084,1
17618869,2012-02-25 17:29:00.000000112,19.3,2012-02-25 17:29:00 UTC,-73.781882,40.6448,-73.84319,40.697897,5
3926132,2011-03-19 20:50:00.000000226,9.3,2011-03-19 20:50:00 UTC,-73.983333,40.777647,-73.99037299999999,40.740457,2
43712019,2013-06-08 13:24:00.000000192,7.0,2013-06-08 13:24:00 UTC,-73.999951,40.743234,-73.99127,40.736546,3
45604016,2013-07-07 07:00:00.00000030,5.5,2013-07-07 07:00:00 UTC,-74.0056,40.736797,-73.99496500000001,40.750327,1
18223036,2010-02-24 22:06:00.0000009,25.7,2010-02-24 22:06:00 UTC,-73.951453,40.778292,-73.972128,40.6827,1
20737782,2015-05-14 17:11:35.0000002,5.0,2015-05-14 17:11:35 UTC,-73.96562194824219,40.7658805847168,-73.9717025756836,40.76020812988281,1
18178308,2013-02-14 04:58:00.0000003,7.5,2013-02-14 04:58:00 UTC,-73.97571500000001,40.786702000000005,-73.95286,40.786862,1
454055,2014-02-07 19:11:51.0000004,10.0,2014-02-07 19:11:51 UTC,-74.002668,40.72851,-73.987742,40.756642,1
36550935,2010-08-24 11:07:00.00000049,8.1,2010-08-24 11:07:00 UTC,-73.959678,40.776985,-73.97914499999999,40.766673,5
2259007,2009-06-20 11:23:00.00000026,13.7,2009-06-20 11:23:00 UTC,-73.983902,40.730115000000005,-73.985955,40.777313,1
1260935,2014-04-16 14:57:01.0000005,31.33,2014-04-16 14:57:01 UTC,-73.982095,40.751188,-73.870499,40.772488,4
13686084,2012-04-24 21:37:41.0000005,7.3,2012-04-24 21:37:41 UTC,-74.007987,40.717087,-73.98995,40.734553000000005,4
50486740,2015-06-04 13:21:12.0000004,15.5,2015-06-04 13:21:12 UTC,-73.97850036621094,40.76419067382813,-74.0045394897461,40.74211120605469,1
50869650,2011-06-24 06:20:00.00000071,10.9,2011-06-24 06:20:00 UTC,-73.9719,40.7948,-73.9936,40.7514,1
40547155,2010-01-24 02:39:59.0000001,14.5,2010-01-24 02:39:59 UTC,-73.981932,40.776368,-73.947358,40.765364,1
53098640,2009-08-05 22:06:00.000000143,4.5,2009-08-05 22:06:00 UTC,-73.99538199999999,40.74926,-74.004387,40.742475,1
20156468,2012-12-08 14:27:00.000000208,12.5,2012-12-08 14:27:00 UTC,-73.987002,40.743672,-74.010235,40.714342,1
32413890,2014-11-03 11:40:00.00000016,7.0,2014-11-03 11:40:00 UTC,-73.97098000000001,40.76354,-73.96152,40.756772,1
52986736,2010-09-17 10:59:00.00000061,11.7,2010-09-17 10:59:00 UTC,-73.993487,40.752215,-74.005572,40.748292,2
43490750,2012-07-19 14:25:14.0000008,6.9,2012-07-19 14:25:14 UTC,-73.98954300000001,40.742681,-74.005652,40.725573,1
2963616,2012-09-14 23:06:00.00000018,10.5,2012-09-14 23:06:00 UTC,-74.001473,40.727823,-73.99820799999999,40.75666,1
13660431,2011-03-09 07:38:04.0000002,4.1,2011-03-09 07:38:04 UTC,-73.969549,40.760565,-73.975697,40.752355,1
37072562,2013-07-23 06:45:46.0000002,16.5,2013-07-23 06:45:46 UTC,-74.012059,40.701275,-73.96414200000001,40.756709,1
14355807,2014-10-07 11:53:00.000000161,14.0,2014-10-07 11:53:00 UTC,-73.977376,40.726017,-73.961907,40.772906,1
36203385,2013-01-22 19:51:22.0000002,7.0,2013-01-22 19:51:22 UTC,-74.005553,40.747854,-73.985293,40.738462,1
760363,2009-01-13 23:54:02.0000004,9.0,2009-01-13 23:54:02 UTC,-73.979264,40.759727000000005,-73.953125,40.782807,1
27995438,2010-08-27 09:05:00.00000014,6.5,2010-08-27 09:05:00 UTC,-73.986213,40.769802,-73.974812,40.790653000000006,1
8448334,2011-03-10 20:14:06.0000003,14.5,2011-03-10 20:14:06 UTC,-73.972581,40.761984000000005,-73.998786,40.722978000000005,1
10922352,2010-06-05 16:22:00.0000003,11.3,2010-06-05 16:22:00 UTC,-73.99306999999999,40.69416,-73.951877,40.718573,2
52612972,2011-08-30 00:01:19.0000002,16.5,2011-08-30 00:01:19 UTC,-73.95137700000001,40.782529,-73.90977600000001,40.772157,1
10546559,2012-11-06 12:11:38.0000003,12.5,2012-11-06 12:11:38 UTC,-73.985567,40.74119,-73.98719799999999,40.764438,1
17592829,2013-02-17 19:40:14.0000006,7.0,2013-02-17 19:40:14 UTC,-73.974337,40.756734,-73.961135,40.76688,1
1917962,2010-04-21 18:38:00.000000210,3.7,2010-04-21 18:38:00 UTC,-73.964597,40.78399,-73.956947,40.779625,1
27037728,2010-10-08 14:11:03.0000003,6.9,2010-10-08 14:11:03 UTC,-74.00765799999999,40.743152,-74.009345,40.726012,3
4220500,2010-06-12 19:14:25.0000001,4.9,2010-06-12 19:14:25 UTC,-73.972932,40.761045,-73.981948,40.760426,2
32895701,2010-09-01 08:48:39.0000002,5.7,2010-09-01 08:48:39 UTC,-73.990588,40.756069,-73.94319399999999,40.718382,1
8536907,2009-06-01 14:13:00.00000091,5.3,2009-06-01 14:13:00 UTC,-73.96509,40.791272,-73.957177,40.783482,1
4698137,2012-05-27 12:26:01.0000001,7.7,2012-05-27 12:26:01 UTC,-74.00126999999999,40.731122,-73.979293,40.752665,2
2828288,2010-01-26 17:20:00.000000153,4.9,2010-01-26 17:20:00 UTC,-73.95976,40.773603,-73.956132,40.779705,5
32357662,2013-04-04 11:56:05.0000001,14.5,2013-04-04 11:56:05 UTC,-74.006229,40.739313,-73.993052,40.752853,1
49726537,2012-12-12 01:07:00.00000035,15.5,2012-12-12 01:07:00 UTC,-73.982148,40.768557,-73.911063,40.759273,1
25554755,2009-03-21 23:37:18.0000005,7.0,2009-03-21 23:37:18 UTC,-73.979685,40.735587,-73.98906,40.743963,1
14416512,2011-10-01 09:20:07.0000004,10.1,2011-10-01 09:20:07 UTC,-73.95022900000001,40.7724,-73.963433,40.754723,1
52949014,2013-10-05 13:10:00.000000155,10.0,2013-10-05 13:10:00 UTC,-74.001242,40.722547,-73.994877,40.742122,2
30921535,2011-01-06 23:48:00.000000122,4.9,2011-01-06 23:48:00 UTC,-73.973925,40.760367,-73.961043,40.75853,2
39669326,2010-10-30 22:17:45.0000005,22.1,2010-10-30 22:17:45 UTC,-74.045991,40.663525,-74.045991,40.663525,1
27865906,2015-06-11 18:06:42.0000002,21.5,2015-06-11 18:06:42 UTC,-73.99028778076173,40.73722457885742,-73.97972106933594,40.772796630859375,1
18379561,2010-07-06 00:12:28.0000003,10.9,2010-07-06 00:12:28 UTC,-73.983547,40.726003000000006,-73.977492,40.763793,1
12448686,2013-05-16 13:55:56.0000002,7.0,2013-05-16 13:55:56 UTC,-73.995541,40.730828,-74.00979,40.72538,1
10819884,2009-05-02 14:31:20.0000002,5.3,2009-05-02 14:31:20 UTC,-73.992287,40.75408,-73.978296,40.763563,1
17717516,2010-01-27 21:39:00.00000053,10.9,2010-01-27 21:39:00 UTC,-73.983195,40.722853,-73.95049,40.771667,5
3886410,2014-11-19 23:42:43.0000002,28.0,2014-11-19 23:42:43 UTC,-73.96639499999999,40.804978000000006,-73.96639499999999,40.804978000000006,1
52784039,2009-02-15 14:58:18.0000003,13.7,2009-02-15 14:58:18 UTC,-73.844297,40.721379,-73.781083,40.723115,1
40283789,2011-09-21 15:21:00.000000125,16.9,2011-09-21 15:21:00 UTC,-73.983613,40.738182,-73.978852,40.777417,1
7067467,2012-04-17 14:38:11.0000003,8.9,2012-04-17 14:38:11 UTC,-73.99169499999999,40.75019,-73.974601,40.750922,1
42567974,2015-01-13 18:26:56.0000005,11.5,2015-01-13 18:26:56 UTC,-73.98194122314453,40.77848815917969,-73.9557113647461,40.7796287536621,1
13302700,2009-03-16 10:27:20.0000002,13.3,2009-03-16 10:27:20 UTC,-73.968853,40.764285,-73.996163,40.71911,2
21708996,2009-04-10 19:59:00.000000221,10.9,2009-04-10 19:59:00 UTC,-73.95643000000001,40.771685,-73.991877,40.751785,1
31903648,2011-08-07 16:41:45.0000002,9.7,2011-08-07 16:41:45 UTC,-73.976451,40.763991,-73.95447800000001,40.770518,1
5221937,2012-12-17 17:50:00.00000059,5.5,2012-12-17 17:50:00 UTC,-73.975737,40.745115000000006,-73.978617,40.749962,1
42408174,2009-03-14 21:00:00.00000097,30.5,2009-03-14 21:00:00 UTC,-73.969137,40.685805,-73.969813,40.797563,2
17670897,2011-02-09 10:32:08.0000002,16.5,2011-02-09 10:32:08 UTC,-73.9489,40.776672,-74.00831600000001,40.746457,1
54536387,2015-03-09 18:02:23.0000006,8.5,2015-03-09 18:02:23 UTC,-73.98654174804686,40.74283599853516,-73.97943115234375,40.75234603881836,3
12892428,2013-08-24 20:13:38.0000001,23.5,2013-08-24 20:13:38 UTC,-73.997632,40.713883,-73.948759,40.654176,1
52593203,2010-06-20 20:49:28.0000003,49.57,2010-06-20 20:49:28 UTC,-73.788189,40.64767,-73.991541,40.736865,1
47421001,2015-03-24 09:26:15.0000006,8.5,2015-03-24 09:26:15 UTC,-73.97859954833984,40.75286865234375,-73.99060821533203,40.750282287597656,1
29273509,2013-06-17 11:06:00.000000100,10.0,2013-06-17 11:06:00 UTC,-73.974373,40.761426,-73.976606,40.741909,1
20567007,2012-06-10 14:09:39.0000006,19.7,2012-06-10 14:09:39 UTC,-73.965924,40.768567,-73.954488,40.700787,2
36042301,2012-07-16 22:26:35.0000008,6.1,2012-07-16 22:26:35 UTC,-73.963143,40.771683,-73.96833199999999,40.786731,1
11066727,2014-02-19 08:33:00.00000022,7.0,2014-02-19 08:33:00 UTC,-73.98507,40.747682,-73.97466700000001,40.758997,1
40340589,2012-09-16 21:03:00.000000164,10.5,2012-09-16 21:03:00 UTC,-73.977587,40.752107,-73.989152,40.77684,6
49053273,2011-10-10 07:43:43.0000001,8.9,2011-10-10 07:43:43 UTC,-73.962565,40.799357,-73.978696,40.764442,1
34345910,2010-06-22 16:28:38.0000001,3.3,2010-06-22 16:28:38 UTC,-73.980775,40.740674,-73.980775,40.740674,1
24024458,2010-08-17 21:17:39.0000002,6.1,2010-08-17 21:17:39 UTC,-73.99410999999999,40.751632,-73.993388,40.736136,1
39498861,2013-12-04 11:50:59.0000004,6.5,2013-12-04 11:50:59 UTC,-73.99575300000001,40.687365,-73.994253,40.695597,1
17741475,2012-12-23 13:32:50.0000002,5.0,2012-12-23 13:32:50 UTC,-73.994943,40.745131,-74.0044,40.734402,2
43528164,2013-05-26 17:40:00.00000090,4.0,2013-05-26 17:40:00 UTC,-73.99470500000001,40.740197,-73.985107,40.738737,3
8245887,2013-11-08 09:45:00.000000186,6.0,2013-11-08 09:45:00 UTC,-74.00792,40.715185,-74.002585,40.728857,1
29551815,2013-04-25 21:46:24.0000004,16.0,2013-04-25 21:46:24 UTC,-73.991651,40.727132,-73.99455400000001,40.694236,1
18074236,2011-01-24 07:21:00.000000138,17.3,2011-01-24 07:21:00 UTC,-73.97579300000001,40.752677,-74.013518,40.715002,1
8170785,2013-10-18 13:39:00.000000189,9.0,2013-10-18 13:39:00 UTC,0.0,0.0,0.0,0.0,1
42324871,2010-02-20 16:01:14.0000003,9.7,2010-02-20 16:01:14 UTC,-73.972647,40.780917,-73.989643,40.762439,1
49756351,2009-11-09 22:16:00.00000085,12.1,2009-11-09 22:16:00 UTC,-73.966707,40.772237,-73.978153,40.741493,1
15758971,2010-05-25 23:38:55.0000002,12.1,2010-05-25 23:38:55 UTC,-73.992108,40.725882,-73.95902199999999,40.681821,1
8906398,2014-02-15 19:01:44.0000002,7.0,2014-02-15 19:01:44 UTC,-73.95398,40.779117,-73.93890400000001,40.796651,3
35036086,2013-02-10 11:17:47.0000001,10.0,2013-02-10 11:17:47 UTC,-74.004202,40.742097,-73.99869,40.722845,1
40098060,2009-05-21 20:00:00.00000089,3.7,2009-05-21 20:00:00 UTC,-73.99327199999999,40.742065,-73.987967,40.749318,1
2314389,2009-07-29 00:28:00.00000070,8.5,2009-07-29 00:28:00 UTC,-74.016763,40.708997,-74.00648000000001,40.738332,1
40992944,2012-04-24 21:06:34.0000002,37.7,2012-04-24 21:06:34 UTC,-73.939619,40.841485,-73.994465,40.660421,1
41873665,2013-03-17 04:11:00.00000071,7.5,2013-03-17 04:11:00 UTC,-74.00176,40.75113,-73.976042,40.749167,1
20094744,2009-07-14 23:43:35.0000002,22.5,2009-07-14 23:43:35 UTC,-73.991495,40.696141,-73.974609,40.77804,1
52766927,2010-08-27 21:21:00.00000037,4.5,2010-08-27 21:21:00 UTC,-74.002455,40.721273,-74.009067,40.72575,1
51088090,2010-11-01 20:15:00.000000188,10.9,2010-11-01 20:15:00 UTC,-73.966975,40.772327,-74.000377,40.729952,5
21673991,2012-04-24 13:14:13.0000003,10.1,2012-04-24 13:14:13 UTC,-74.004663,40.741819,-73.98395,40.763039,1
54699445,2009-10-28 08:24:00.000000218,10.5,2009-10-28 08:24:00 UTC,-73.95588199999999,40.767722,-73.977515,40.774068,1
37598865,2009-06-01 22:21:14.0000004,5.3,2009-06-01 22:21:14 UTC,-73.987724,40.759723,-73.994864,40.745254,1
43236226,2011-09-13 07:01:00.000000122,12.9,2011-09-13 07:01:00 UTC,-73.988262,40.745877,-73.98201999999999,40.773445,1
28577437,2015-03-25 19:18:17.0000004,5.5,2015-03-25 19:18:17 UTC,-73.99266815185547,40.74795150756836,-73.9818801879883,40.7408447265625,1
49655532,2013-05-03 01:30:35.0000004,6.5,2013-05-03 01:30:35 UTC,-73.994321,40.673161,-74.00989,40.674918,1
4815145,2015-03-28 12:54:23.0000007,13.0,2015-03-28 12:54:23 UTC,-73.98368072509766,40.75019836425781,-73.98257446289062,40.72329330444336,2
33759467,2010-03-29 13:44:02.0000006,11.3,2010-03-29 13:44:02 UTC,-74.008429,40.746635,-73.979644,40.761362,2
39812972,2010-02-18 20:32:00.00000010,3.3,2010-02-18 20:32:00 UTC,-73.984167,40.759683,-73.988073,40.757035,1
48469501,2012-03-09 16:22:38.0000004,4.5,2012-03-09 16:22:38 UTC,-73.982312,40.73125,-73.989693,40.734207,1
379935,2014-04-01 18:31:00.000000136,8.5,2014-04-01 18:31:00 UTC,-73.989992,40.733032,-73.991427,40.748927,1
48655472,2012-12-08 22:00:00.00000085,7.0,2012-12-08 22:00:00 UTC,-73.997417,40.762245,-73.983563,40.751257,6
3947418,2011-05-14 08:27:17.0000004,4.1,2011-05-14 08:27:17 UTC,-73.972022,40.794026,-73.967694,40.802123,1
24459484,2015-03-26 11:22:07.0000001,9.0,2015-03-26 11:22:07 UTC,-73.98360443115234,40.743965148925774,-73.97337341308595,40.75933837890625,1
21606674,2013-06-26 13:11:00.00000082,8.5,2013-06-26 13:11:00 UTC,-73.953937,40.784937,-73.977677,40.788857,1
19547035,2013-01-23 07:32:00.000000200,40.5,2013-01-23 07:32:00 UTC,-73.98588199999999,40.674117,-73.973262,40.78445,1
45217486,2009-09-17 06:50:00.00000051,7.3,2009-09-17 06:50:00 UTC,-73.995295,40.725035,-74.012692,40.703823,5
36050632,2009-03-19 20:53:00.000000124,50.0,2009-03-19 20:53:00 UTC,-73.954912,40.787565,-73.954913,40.787563,1
25556116,2012-07-11 13:25:00.000000139,62.6,2012-07-11 13:25:00 UTC,-74.005555,40.748492,-74.177502,40.69532,3
54003174,2012-04-09 15:53:00.000000167,17.7,2012-04-09 15:53:00 UTC,-74.010085,40.720625,-73.974222,40.751302,1
39301263,2014-10-02 12:25:00.00000034,14.0,2014-10-02 12:25:00 UTC,0.0,0.0,0.0,0.0,2
9440445,2012-05-16 23:59:46.0000002,7.7,2012-05-16 23:59:46 UTC,-73.99254300000001,40.76389,-74.004676,40.74245,1
22481254,2010-07-22 12:43:59.0000002,8.1,2010-07-22 12:43:59 UTC,-73.98135500000001,40.750048,-73.990701,40.757172,1
8190970,2009-01-28 00:49:00.0000002,8.5,2009-01-28 00:49:00 UTC,-73.983533,40.760437,-73.972408,40.793890000000005,1
36891834,2009-08-15 20:15:00.000000155,6.9,2009-08-15 20:15:00 UTC,-73.981178,40.780862,-73.99499499999999,40.761140000000005,2
19166752,2015-05-05 17:21:11.0000006,7.0,2015-05-05 17:21:11 UTC,-74.0015869140625,40.75642013549805,-73.99263763427734,40.75435256958008,1
36503793,2010-07-06 06:36:11.0000001,6.5,2010-07-06 06:36:11 UTC,-73.95945,40.780291,-73.978778,40.758339,1
34824559,2012-04-15 00:18:00.0000003,6.1,2012-04-15 00:18:00 UTC,-73.98016199999999,40.770197,-73.961647,40.768123,2
36522134,2014-10-07 21:22:00.000000185,5.5,2014-10-07 21:22:00 UTC,-73.998802,40.72794,-73.984882,40.727427,1
15124880,2011-06-06 20:52:43.0000003,6.9,2011-06-06 20:52:43 UTC,-73.99135,40.741424,-74.004925,40.72305,1
1972867,2013-06-13 10:43:10.0000003,14.5,2013-06-13 10:43:10 UTC,-73.995988,40.73505,-73.97470799999999,40.747703,2
46425544,2011-06-25 00:09:00.000000199,5.7,2011-06-25 00:09:00 UTC,-73.958857,40.78366,-73.972875,40.764377,1
7849024,2010-11-17 07:44:58.0000002,8.1,2010-11-17 07:44:58 UTC,-73.972955,40.755559000000005,-73.997202,40.729841,1
44365802,2010-04-08 12:52:00.000000148,8.1,2010-04-08 12:52:00 UTC,-73.971215,40.743767,-73.97464699999999,40.729233,2
1919488,2014-07-17 17:33:05.0000005,4.0,2014-07-17 17:33:05 UTC,-73.950353,40.779867,-73.958549,40.783276,1
43844923,2013-07-24 10:31:26.0000005,19.0,2013-07-24 10:31:26 UTC,-73.966003,40.758507,-73.99691700000001,40.731293,1
3587838,2012-11-23 17:42:00.000000182,4.0,2012-11-23 17:42:00 UTC,-73.97606999999999,40.751462,-73.98222700000001,40.748327,3
9169205,2015-06-08 05:40:25.0000001,9.5,2015-06-08 05:40:25 UTC,-73.96691131591797,40.76980972290039,-73.99137115478516,40.74972915649415,3
48911206,2012-12-04 13:48:52.0000001,4.5,2012-12-04 13:48:52 UTC,-73.997786,40.736041,-73.994077,40.73944,1
50031861,2014-09-28 02:13:00.00000040,6.0,2014-09-28 02:13:00 UTC,-73.979715,40.783825,-73.970455,40.79667,2
10285860,2012-12-03 21:28:00.000000114,22.0,2012-12-03 21:28:00 UTC,-73.974417,40.750722,-73.98599,40.692202,1
40717378,2009-03-11 17:57:25.0000001,10.3,2009-03-11 17:57:25 UTC,-74.000413,40.717393,-73.971982,40.689608,1
40923305,2011-11-24 19:28:00.00000060,4.1,2011-11-24 19:28:00 UTC,-73.96332,40.766095,-73.95484300000001,40.76385,1
28195785,2015-02-19 23:26:20.0000003,25.5,2015-02-19 23:26:20 UTC,-74.00385284423827,40.73805618286133,-73.9656982421875,40.712890625,5
39756572,2013-03-11 07:52:00.00000072,5.0,2013-03-11 07:52:00 UTC,-74.004465,40.742072,-74.000715,40.735972,1
32660326,2010-11-28 02:26:00.00000017,4.5,2010-11-28 02:26:00 UTC,-73.987308,40.729292,-73.98354499999999,40.738378,5
31496623,2014-02-25 20:33:00.00000086,25.0,2014-02-25 20:33:00 UTC,-73.969335,40.757612,-73.999462,40.685875,1
8139731,2014-11-24 13:26:04.0000005,7.0,2014-11-24 13:26:04 UTC,-73.98626999999999,40.736971,-73.978596,40.750715,1
27664818,2014-10-18 04:32:00.00000051,6.5,2014-10-18 04:32:00 UTC,-73.988315,40.72021,-73.999053,40.734192,1
52879944,2012-04-12 12:55:07.0000001,9.7,2012-04-12 12:55:07 UTC,-73.980531,40.765528,-73.970104,40.784725,1
50374921,2009-06-05 14:08:36.0000002,18.9,2009-06-05 14:08:36 UTC,-73.949702,40.78021,-73.997387,40.737732,1
36281898,2009-01-03 01:47:00.000000140,13.3,2009-01-03 01:47:00 UTC,-73.985917,40.727895,-73.977367,40.781023,1
6685262,2013-04-03 13:08:00.00000037,7.5,2013-04-03 13:08:00 UTC,-73.97506,40.755782,-73.960655,40.769702,2
2652329,2010-08-26 02:32:00.00000026,15.3,2010-08-26 02:32:00 UTC,-74.00660500000001,40.744213,-73.949228,40.786863,1
49430096,2010-08-17 10:50:00.00000080,8.1,2010-08-17 10:50:00 UTC,-73.963312,40.768507,-73.983098,40.769073,5
39447922,2011-09-09 16:55:00.000000129,5.7,2011-09-09 16:55:00 UTC,0.0,0.0,0.0,0.0,3
33594584,2012-06-22 20:46:00.00000080,9.7,2012-06-22 20:46:00 UTC,-73.958985,40.771957,-73.983207,40.738832,1
28705126,2011-01-19 20:26:00.00000023,6.1,2011-01-19 20:26:00 UTC,0.0,0.0,0.0,0.0,1
31464670,2013-11-06 07:38:14.0000002,15.5,2013-11-06 07:38:14 UTC,-73.97268100000001,40.744918,-74.010468,40.710018,1
13883559,2011-01-18 19:44:43.0000001,9.7,2011-01-18 19:44:43 UTC,-73.983512,40.768134,-73.95578,40.77718,1
5525689,2014-07-23 22:44:35.0000001,57.33,2014-07-23 22:44:35 UTC,-73.806399,40.684438,-73.995776,40.759221,3
32017693,2015-03-13 01:15:39.0000002,10.5,2015-03-13 01:15:39 UTC,-73.98052215576173,40.7503662109375,-74.00526428222656,40.73235702514648,2
6313977,2010-09-13 03:09:28.0000001,8.9,2010-09-13 03:09:28 UTC,-73.992135,40.725323,-73.992135,40.725323,1
51059670,2013-03-18 05:41:00.00000011,6.5,2013-03-18 05:41:00 UTC,-73.972425,40.749307,-73.992072,40.749722,1
7686894,2013-11-22 06:46:18.0000003,8.0,2013-11-22 06:46:18 UTC,-74.005551,40.725592,-74.003834,40.741959,2
41750735,2011-11-05 20:28:45.0000005,11.7,2011-11-05 20:28:45 UTC,-73.991925,40.744115,-73.992756,40.720378,2
9207000,2013-05-08 15:12:11.0000002,12.0,2013-05-08 15:12:11 UTC,-73.96481800000001,40.791468,-73.96292199999999,40.772149,1
38229073,2009-02-26 18:48:57.0000004,8.3,2009-02-26 18:48:57 UTC,-73.98768299999999,40.737315,-74.005493,40.717559,1
16073583,2012-12-22 12:03:22.0000001,5.5,2012-12-22 12:03:22 UTC,-73.974626,40.755484,-73.967505,40.765951,1
31949763,2012-01-17 00:34:00.00000019,15.3,2012-01-17 00:34:00 UTC,-73.981527,40.763825,-74.017377,40.711385,2
14317826,2010-05-11 18:44:00.000000223,8.9,2010-05-11 18:44:00 UTC,-73.97425,40.76167,-73.957825,40.776948,2
27916288,2012-05-31 08:58:00.00000018,20.5,2012-05-31 08:58:00 UTC,-73.98122,40.768977,-73.92039799999999,40.755887,1
10172096,2011-01-30 23:33:00.00000030,6.1,2011-01-30 23:33:00 UTC,-73.99186999999999,40.750138,-73.977378,40.742868,5
42572268,2009-07-29 08:46:44.0000004,11.7,2009-07-29 08:46:44 UTC,-73.991472,40.726842,-74.011914,40.704417,1
40463077,2015-01-11 02:25:22.00000010,17.0,2015-01-11 02:25:22 UTC,-73.93534851074219,40.69700241088867,-73.95225524902342,40.652565002441406,1
40078864,2011-11-07 14:07:29.0000004,4.9,2011-11-07 14:07:29 UTC,-74.00986999999999,40.703019,-74.01481700000001,40.709399,2
39780906,2009-04-09 12:57:54.0000003,2.5,2009-04-09 12:57:54 UTC,-73.988589,40.748559,-73.988095,40.75951,1
22634375,2010-02-27 19:47:22.0000002,12.5,2010-02-27 19:47:22 UTC,-73.941412,40.791957,-73.983014,40.767684,2
54553082,2009-11-12 06:52:27.0000003,10.9,2009-11-12 06:52:27 UTC,-73.958846,40.764165000000006,-73.99603,40.737052,1
5609554,2012-05-20 00:08:00.0000008,16.9,2012-05-20 00:08:00 UTC,-73.989777,40.735315,-73.936798,40.811025,1
40174255,2010-02-25 13:11:00.00000067,8.9,2010-02-25 13:11:00 UTC,-73.99141,40.735195,-73.999927,40.719263,3
3530184,2010-01-19 09:36:44.0000001,6.1,2010-01-19 09:36:44 UTC,-74.005652,40.736464,-73.99856899999999,40.726264,1
30492599,2013-01-14 21:54:00.000000202,13.0,2013-01-14 21:54:00 UTC,-73.98926,40.690932,-73.946465,40.681825,1
47176325,2012-09-28 19:15:00.00000017,7.5,2012-09-28 19:15:00 UTC,-73.965587,40.761788,-73.970697,40.75204,1
9946684,2010-10-28 18:45:36.0000003,20.9,2010-10-28 18:45:36 UTC,-73.96261899999999,40.773029,-73.997149,40.727197,2
